"STATION","NAME","DATE","AWND","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10"
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-22","5.59",,"0.03",,"0.0","0.0",,"37","28",,"  150","  150","18.1","21.9",,,,"    1",,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-23","14.76",,"0.00",,"0.0","0.0",,"64","32",,"  220","  220","28.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-24","14.32",,"0.00",,"0.0","0.0",,"67","26",,"  160","  160","28.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-25","27.51",,"0.06",,"0.0","0.0",,"61","38",,"  240","  240","45.0","53.0","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-26","10.51",,"0.00",,"0.0","0.0",,"56","25",,"  240","  240","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-27","13.87",,"0.00",,"0.0","0.0",,"72","23",,"  220","  230","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-28","12.08",,"0.00",,"0.0","0.0",,"63","34",,"  250","  250","21.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-29","7.83",,"0.00",,"0.0","0.0",,"47","22",,"   20","   20","14.1","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-30","19.24",,"0.00",,"0.0","0.0",,"58","21",,"  220","  210","31.1","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2016-12-31","12.30",,"0.00",,"0.0","0.0",,"47","29",,"  360","  360","28.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-01","16.33",,"0.00",,"0.0","0.0",,"64","27",,"  240","  230","35.1","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-02","13.87",,"0.00",,"0.0","0.0",,"62","40",,"  260","  260","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-03","13.20",,"0.00",,"0.0","0.0",,"51","22",,"  260","  260","23.0","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-04","13.87",,"0.00",,"0.0","0.0",,"52","20",,"   10","   10","31.1","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-05","13.65",,"0.12",,"1.5","0.0",,"23","8",,"   20","   30","23.9","30.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-06","8.28",,"0.12",,"2.2","3.1",,"21","3",,"  320","  320","15.0","19.0","    1",,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-07","9.40",,"0.00",,"0.0","2.0",,"35","-3",,"  170","  170","23.9","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-08","14.32",,"0.00",,"0.0","1.2",,"50","23",,"  180","  180","30.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-09","15.21",,"0.00",,"0.0","0.0",,"78","27",,"  250","  250","36.9","48.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-10","15.43",,"0.00",,"0.0","0.0",,"63","42",,"  270","  270","33.1","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-11","19.24",,"0.00",,"0.0","0.0",,"72","42",,"  230","  240","33.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-12","9.40",,"0.00",,"0.0","0.0",,"60","20",,"  260","  260","21.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-13","7.61",,"0.00",,"0.0","0.0",,"32","21",,"   50","   50","15.0","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-14","6.93",,"1.32",,"0.0","0.0",,"32","28",,"   60","   70","17.0","21.0","    1",,"    1",,,"    1",,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-15","8.72",,"1.00",,"0.7","0.0",,"33","31",,"  250","  260","19.9","23.9","    1","    1","    1",,,"    1",,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-16","12.75",,"0.16",,"2.0","3.1",,"42","30",,"  330","  330","29.1","30.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-17","7.61",,"0.02",,"0.0","0.0",,"54","32",,"  190","  340","17.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-18","13.87",,"0.00",,"0.0","0.0",,"58","35",,"  210","  200","21.9","27.1","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-19","11.63",,"0.00",,"0.0","0.0",,"65","35",,"  200","  210","21.9","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-20","24.16",,"0.00",,"0.0","0.0",,"59","40",,"  250","  250","42.9","53.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-21","13.65",,"0.33",,"0.0","0.0",,"57","37",,"  240","  240","36.9","48.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-22","14.76",,"0.10",,"0.0","0.0",,"56","31",,"  330","  320","31.1","40.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-23","15.21",,"0.00",,"0.0","0.0",,"70","32",,"  260","  260","32.0","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-24","20.13",,"0.00",,"0.0","0.0",,"59","30",,"  270","  270","40.9","52.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-25","10.29",,"0.00",,"0.0","0.0",,"41","24",,"  360","  360","21.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-26","4.70",,"0.00",,"0.0","0.0",,"38","18",,"   30","   30","14.1","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-27","10.29",,"0.00",,"0.0","0.0",,"43","17",,"  290","  300","19.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-28","12.30",,"0.00",,"0.0","0.0",,"52","22",,"  330","  340","23.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-29","11.18",,"0.00",,"0.0","0.0",,"63","29",,"  300","  300","21.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-30","8.05",,"0.00",,"0.0","0.0",,"68","25",,"  230","  240","21.0","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-01-31","7.61",,"0.00",,"0.0","0.0",,"72","29",,"  170","  170","16.1","19.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-01","12.53",,"0.00",,"0.0","0.0",,"53","28",,"   10","   10","23.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-02","10.29",,"0.00",,"0.0","0.0",,"36","16",,"   30","   30","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-03","10.51",,"0.00",,"0.0","0.0",,"42","17",,"  170","  170","16.1","21.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-04","12.08",,"0.00",,"0.0","0.0",,"70","22",,"  230","  230","23.0","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-05","9.84",,"0.00",,"0.0","0.0",,"75","30",,"  220","  230","17.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-06","21.03",,"0.00",,"0.0","0.0",,"73","35",,"  260","  260","40.9","57.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-07","11.41",,"0.00",,"0.0","0.0",,"72","34",,"  270","  260","23.0","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-08","12.53",,"0.00",,"0.0","0.0",,"61","30",,"   20","   10","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-09","18.79",,"0.00",,"0.0","0.0",,"75","29",,"  190","  190","30.0","40.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-10","19.24",,"0.00",,"0.0","0.0",,"89","43",,"  230","  240","32.0","42.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-11","18.34",,"0.00",,"0.0","0.0",,"88","50",,"  250","  330","30.0","38.9",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-12","18.12",,"0.00",,"0.0","0.0",,"53","31",,"   30","   40","31.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-13","5.82",,"0.29",,"0.0","0.0",,"37","26",,"   10","   10","19.9","23.9","    1",,,,,"    1",,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-14","14.32",,"0.22",,"1.1","0.0",,"38","32",,"   10","   10","33.1","42.9","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-15","7.38",,"0.00",,"0.0","0.0",,"57","26",,"  290","  290","13.0","17.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-16","13.20",,"0.00",,"0.0","0.0",,"68","31",,"  220","  200","21.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-17","10.96",,"0.00",,"0.0","0.0",,"67","31",,"  190","  150","18.1","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-18","8.50",,"0.00",,"0.0","0.0",,"70","35",,"  140","  130","19.9","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-19","14.09",,"0.00",,"0.0","0.0",,"68","42",,"  240","  240","35.1","42.1","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-20","15.66",,"0.00",,"0.0","0.0",,"69","39",,"  360","   10","35.1","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-21","7.61",,"0.00",,"0.0","0.0",,"76","31",,"  190","  210","14.1","18.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-22","12.30",,"0.00",,"0.0","0.0",,"82","41",,"  290","  280","21.9","28.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-23","16.11",,"0.00",,"0.0","0.0",,"78","35",,"  230","  220","40.0","49.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-24","14.76",,"0.00",,"0.0","0.0",,"47","24",,"  350","  360","25.9","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-25","11.86",,"0.00",,"0.0","0.0",,"53","17",,"  190","  210","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-26","7.83",,"0.00",,"0.0","0.0",,"60","30",,"  180","  180","18.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-27","14.99",,"0.00",,"0.0","0.0",,"71","30",,"  230","  220","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-02-28","20.80",,"0.00",,"0.0","0.0",,"75","39",,"  240","  260","48.1","63.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-01","8.50",,"0.00",,"0.0","0.0",,"55","22",,"   10","   10","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-02","9.40",,"0.00",,"0.0","0.0",,"61","27",,"  230","  230","21.0","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-03","17.90",,"0.00",,"0.0","0.0",,"65","28",,"  210","  210","31.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-04","19.01",,"0.00",,"0.0","0.0",,"72","36",,"  170","  170","32.0","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-05","18.57",,"0.00",,"0.0","0.0",,"80","43",,"  230","  180","29.1","36.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-06","21.92",,"0.00",,"0.0","0.0",,"79","40",,"  250","  230","40.0","52.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-07","11.86",,"0.00",,"0.0","0.0",,"62","25",,"  200","  210","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-08","13.65",,"0.00",,"0.0","0.0",,"77","36",,"  230","  220","23.9","31.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-09","9.84",,"0.00",,"0.0","0.0",,"82","38",,"  230","  230","21.0","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-10","13.42",,"0.00",,"0.0","0.0",,"59","32",,"   20","   20","28.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-11","11.41",,"0.00",,"0.0","0.0",,"46","27",,"   30","   20","23.0","28.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-12","14.54",,"0.00",,"0.0","0.0",,"68","25",,"  200","  200","32.0","40.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-13","10.29",,"0.00",,"0.0","0.0",,"60","32",,"   10","   10","21.9","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-14","14.54",,"0.00",,"0.0","0.0",,"79","33",,"  110","  110","25.1","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-15","12.75",,"0.00",,"0.0","0.0",,"70","28",,"  110","  150","23.0","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-16","11.63",,"0.00",,"0.0","0.0",,"89","43",,"  190","  250","19.9","29.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-17","14.54",,"0.00",,"0.0","0.0",,"80","48",,"   50","   60","25.9","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-18","8.28",,"0.00",,"0.0","0.0",,"81","46",,"  170","  170","21.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-19","12.53",,"0.00",,"0.0","0.0",,"92","49",,"  240","  240","29.1","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-20","10.51",,"0.00",,"0.0","0.0",,"90","45",,"  220","  250","23.9","31.1",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-21","13.65",,"0.00",,"0.0","0.0",,"77","46",,"   10","  350","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-22","11.41",,"0.00",,"0.0","0.0",,"70","37",,"  140","  140","21.9","27.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-23","25.95",,"0.10",,"0.0","0.0",,"82","52",,"  200","  210","48.1","59.1","    1",,"    1",,,,"    1",,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-24","27.29",,"0.01",,"0.0","0.0",,"56","40",,"  240","  310","40.9","51.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-25","12.53",,"0.00",,"0.0","0.0",,"70","36",,"  320","  320","25.1","33.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-26","15.88",,"0.00",,"0.0","0.0",,"77","40",,"  350","  320","29.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-27","11.41",,"0.00",,"0.0","0.0",,"71","35",,"  130","  130","23.0","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-28","17.22",,"0.98",,"0.0","0.0",,"56","44",,"  120","  120","33.1","40.0","    1","    1","    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-29","19.69",,"0.88",,"0.0","0.0",,"48","39",,"   40","   30","44.1","52.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-30","8.72",,"0.00",,"0.0","0.0",,"71","36",,"  140","  130","21.9","25.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-03-31","21.25",,"0.01",,"0.0","0.0",,"67","42",,"   70","   70","32.0","38.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-01","18.57",,"0.09",,"0.0","0.0",,"45","40",,"   30","   20","28.0","33.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-02","9.62",,"0.00",,"0.0","0.0",,"63","38",,"   10","   10","21.9","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-03","8.95",,"0.00",,"0.0","0.0",,"74","37",,"   30","   40","32.0","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-04","18.57",,"0.20",,"0.0","0.0",,"47","37",,"  350","  350","29.1","36.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-05","14.76",,"0.00",,"0.0","0.0",,"60","35",,"  340","  330","29.1","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-06","10.07",,"0.00",,"0.0","0.0",,"70","34",,"  170","  150","19.9","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-07","18.34",,"0.00",,"0.0","0.0",,"81","42",,"  190","  180","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-08","13.65",,"0.00",,"0.0","0.0",,"89","49",,"  240","  240","23.9","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-09","17.00",,"0.00",,"0.0","0.0",,"83","49",,"  250","  240","35.1","46.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-10","10.51",,"0.00",,"0.0","0.0",,"68","42",,"   30","   30","25.9","32.0",,,,,,,,"    1",,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-11","12.30",,"0.00",,"0.0","0.0",,"72","40",,"  140","  160","21.0","25.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-12","15.88",,"0.00",,"0.0","0.0",,"69","50",,"  190","  190","25.1","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-13","13.20",,"0.00",,"0.0","0.0",,"77","53",,"  170","  170","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-14","23.49",,"0.00",,"0.0","0.0",,"79","56",,"  160","  160","40.0","53.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-15","20.80",,"0.00",,"0.0","0.0",,"88","59",,"  150","  150","31.1","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-16","13.87",,"0.00",,"0.0","0.0",,"82","53",,"  200","  360","23.9","30.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-17","10.51",,"0.00",,"0.0","0.0",,"78","47",,"  130","  130","23.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-18","17.67",,"0.00",,"0.0","0.0",,"87","53",,"  190","  170","31.1","36.0","    1","    1",,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-19","19.46",,"0.00",,"0.0","0.0",,"90","56",,"  200","  220","30.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-20","20.36",,"0.00",,"0.0","0.0",,"74","53",,"   20","   20","36.0","45.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-21","14.09",,"0.03",,"0.0","0.0",,"68","45",,"   20","   30","23.9","31.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-22","15.43",,"0.00",,"0.0","0.0",,"60","37",,"   10","  360","25.1","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-23","13.42",,"0.00",,"0.0","0.0",,"72","32",,"  170","  170","30.0","36.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-24","17.00",,"0.00",,"0.0","0.0",,"89","49",,"  230","  220","31.1","46.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-25","14.76",,"0.04",,"0.0","0.0",,"76","49",,"  240","  240","25.9","36.0","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-26","17.00",,"0.09",,"0.0","0.0",,"64","38",,"  360","   10","33.1","42.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-27","14.99",,"0.00",,"0.0","0.0",,"79","44",,"  270","  280","28.0","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-28","12.97",,"0.10",,"0.0","0.0",,"75","42",,"   20","   20","33.1","38.9","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-29","24.16",,"0.64",,"1.2","0.0",,"44","32",,"  360","  350","35.1","42.9","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-04-30","27.51",,"0.15",,"0.8","2.0",,"55","33",,"  320","  330","45.0","59.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-01","7.16",,"0.00",,"0.0","0.0",,"73","33",,"  160","  160","18.1","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-02","11.41",,"0.00",,"0.0","0.0",,"81","42",,"  360","  330","31.1","38.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-03","17.22",,"0.00",,"0.0","0.0",,"65","45",,"  360","  360","36.0","44.1","    1",,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-04","9.40",,"0.00",,"0.0","0.0",,"70","38",,"  340","  360","17.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-05","9.40",,"0.00",,"0.0","0.0",,"80","39",,"  130","  130","18.1","23.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-06","14.99",,"0.00",,"0.0","0.0",,"86","50",,"  170","  170","23.9","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-07","20.13",,"0.00",,"0.0","0.0",,"86","57",,"  170","  170","35.1","44.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-08","18.12",,"0.00",,"0.0","0.0",,"81","59",,"  130","  130","29.1","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-09","13.42",,"0.29",,"0.0","0.0",,"78","60",,"  140","  150","25.9","32.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-10","11.86",,"0.84",,"0.0","0.0",,"74","52",,"  320","  320","25.9","30.0","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-11","15.21",,"0.00",,"0.0","0.0",,"69","44",,"  360","  360","25.9","35.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-12","9.40",,"0.00",,"0.0","0.0",,"72","44",,"  360","   10","18.1","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-13","16.11",,"0.00",,"0.0","0.0",,"84","46",,"  170","  180","25.1","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-14","14.54",,"0.00",,"0.0","0.0",,"91","56",,"  150","  150","23.0","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-15","19.91",,"0.00",,"0.0","0.0",,"87","60",,"  160","  150","36.0","44.1",,,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-16","20.36",,"0.00",,"0.0","0.0",,"87","57",,"  240","  230","40.0","52.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-17","19.01",,"0.00",,"0.0","0.0",,"81","52",,"  280","  280","38.9","49.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-18","13.65",,"0.00",,"0.0","0.0",,"83","49",,"  270","  250","31.1","40.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-19","16.11",,"0.00",,"0.0","0.0",,"69","48",,"  350","  350","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-20","10.74",,"0.00",,"0.0","0.0",,"70","38",,"  330","  330","21.9","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-21","15.21",,"0.00",,"0.0","0.0",,"78","42",,"  140","  150","28.0","34.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-22","9.62",,"0.00",,"0.0","0.0",,"71","51",,"  350","  150","19.9","23.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-23","15.43",,"0.01",,"0.0","0.0",,"67","48",,"  340","  340","30.0","36.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-24","9.84",,"0.00",,"0.0","0.0",,"84","41",,"  240","  230","23.9","31.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-25","15.21",,"0.00",,"0.0","0.0",,"95","52",,"  250","  250","30.0","38.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-26","11.86",,"0.00",,"0.0","0.0",,"88","53",,"  270","  270","21.9","29.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-27","12.75",,"0.00",,"0.0","0.0",,"85","53",,"   10","   20","38.0","47.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-28","11.41",,"0.00",,"0.0","0.0",,"77","50",,"   20","   10","21.0","27.1",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-29","8.95",,"0.00",,"0.0","0.0",,"83","47",,"  250","  260","32.0","40.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-30","7.83",,"0.01",,"0.0","0.0",,"84","51",,"  170","  240","15.0","21.9",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-05-31","13.20",,"0.00",,"0.0","0.0",,"86","57",,"  150","  150","23.0","30.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-06-01","12.30",,"0.00",,"0.0","0.0",,"85","54",,"  120","  120","25.1","32.0",,,,,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-06-02","11.18",,"0.00",,"0.0","0.0",,"80","58",,"  120","  140","21.0","29.1","    1","    1","    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-06-03","6.26",,"0.02",,"0.0","0.0",,"83","59",,"  230","  220","23.0","27.1","    1",,"    1",,,,,,,
"USW00023047","AMARILLO AIRPORT, TX US","2017-06-04","8.72",,"0.00",,"0.0","0.0",,"82","54",,"   10","  360","19.9","23.9","    1","    1",,,,,,,,
